word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0.0,0.0,1.16,0.0,10.95,10.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.25,10.0,10.0,16.6,0.0,1.16,0.0,0.0,0.0,10.0,10.0,0.0,1.16,0.0,10.0,10.0,0.0,0.0,0.0,10.0,1.16,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,10.7875,10.13,0.0,16.883,10.0,622.5,0
0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,3.92,0.0,13.175,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,6.166,60.0,74.0,1
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.0,0.0,1.63,10.0,0.54,10.0,0.0,10.0,10.25,10.0,0.0,2.18,0.0,1.09,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,10.7875,10.13,0.0,16.883,108.5,65.0,0
0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,10.25,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.275,0.0,0.0,0.0,0.0,10.47,0.0,10.7875,10.13,0.0,3.809,24.0,80.0,1
0.35,0.0,11.05,0.0,10.95,0.0,10.0,10.0,0.0,0.35,0.0,0.71,0.0,0.0,0.0,10.25,10.0,0.0,16.6,0.0,1.06,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.067,0.0,10.7875,10.13,0.0,16.883,108.5,622.5,0
0.0,0.0,0.0,10.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,10.25,0.0,0.0,16.6,0.0,13.175,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.275,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.13,0.0,4.0,108.5,84.0,1
0.0,0.18,0.18,10.0,10.95,0.0,10.0,0.0,0.0,0.55,10.0,0.18,0.0,0.0,10.0,10.25,0.0,0.0,1.11,0.0,0.74,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.058,10.0,10.7875,0.029,10.0,16.883,11.0,208.0,1
0.73,0.36,1.09,10.0,0.0,10.0,10.0,10.0,0.36,0.36,0.0,0.36,0.0,10.0,0.0,10.25,10.0,0.36,2.19,10.0,2.19,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.11,0.0,10.7875,10.13,0.0,16.883,30.0,622.5,1
0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.4,0.0,3.57,0.0,0.0,0.0,10.25,0.0,0.0,16.6,0.0,1.78,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,21.0,43.0,0
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.0,1.28,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,10.0,1.28,10.0,1.28,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.398,0.0,10.7875,0.0,0.0,2.21,11.0,42.0,0
0.0,0.0,0.0,10.0,10.95,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,13.175,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,1.0,1.0,622.5,0
0.0,0.0,0.72,0.0,10.95,0.0,10.0,0.0,0.0,0.36,10.0,0.36,0.0,10.0,0.0,10.25,10.0,0.0,16.6,0.0,0.36,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.265,0.0,10.7875,10.13,0.0,16.883,108.5,88.0,1
0.0,0.0,0.0,0.0,10.95,0.0,10.0,10.0,0.0,10.4,0.0,12.0,0.0,0.0,0.0,10.25,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,10.13,0.0,1.758,7.0,622.5,0
0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.4,0.0,0.0,0.0,10.0,0.0,10.25,10.0,0.0,16.6,0.0,13.175,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,1.0,1.0,622.5,0
10.0,0.0,11.05,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,16.6,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.275,10.0,10.0,0.0,0.0,10.47,0.0,10.7875,10.13,0.0,1.0,1.0,11.0,0
0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,10.25,10.0,0.0,0.61,0.0,1.22,0.0,0.0,0.0,10.0,10.0,10.0,0.61,10.0,0.61,10.0,10.0,0.0,10.0,10.0,0.61,10.0,0.0,0.61,0.61,0.0,0.0,10.0,10.0,10.275,0.0,0.0,0.0,0.0,0.189,0.094,10.7875,0.0,0.094,2.283,13.0,169.0,0
0.0,10.0,0.0,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,10.0,1.23,1.23,0.0,1.23,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.275,0.0,0.0,0.0,0.0,0.392,0.0,10.7875,10.13,0.0,16.883,10.0,622.5,0
0.31,0.0,11.05,10.0,10.95,0.0,10.0,0.0,0.42,0.1,0.0,0.31,0.0,10.0,10.0,10.25,0.0,0.0,1.7,0.0,1.06,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,10.0,0.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0,0.169,0.0,0.358,10.13,0.075,16.883,75.0,622.5,1
0.0,10.0,0.0,0.0,10.95,0.0,10.0,10.0,0.0,0.29,0.0,0.29,0.0,0.0,0.0,10.25,10.0,0.0,0.0,0.0,0.29,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.14,0.0,0.0,10.0,0.0,0.44,10.0,0.135,0.016,0.0,10.13,0.0,2.297,46.0,622.5,0
0.41,10.0,0.41,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,13.175,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.067,0.0,10.7875,0.0,0.0,1.863,14.0,622.5,1
10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.25,0.0,0.0,16.6,0.0,13.175,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,1.0,8.0,0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,0.0,0.0,2.045,6.0,45.0,0
0.0,0.0,11.05,0.0,10.95,10.0,0.0,10.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,10.25,10.0,0.0,16.6,0.0,13.175,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.275,0.0,0.0,10.0,0.0,0.101,0.0,10.7875,10.13,0.0,2.36,19.0,622.5,1
0.0,0.0,0.0,0.0,10.95,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.25,10.0,0.0,0.0,0.0,13.175,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.275,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.883,1.0,622.5,0
0.0,0.0,11.05,0.0,10.95,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,10.25,0.0,0.0,3.61,0.0,13.175,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,108.5,24.0,0
0.05,0.3,0.4,0.0,0.1,0.05,0.0,0.05,0.1,0.0,0.0,12.0,0.2,0.0,10.0,10.25,0.0,0.5,1.55,10.0,0.75,0.0,10.0,10.0,0.05,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.275,10.0,0.0,0.0,0.0,0.045,0.0,10.7875,10.13,0.0,16.883,96.0,622.5,1
0.0,0.0,0.82,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.25,10.0,0.0,16.6,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.275,10.0,10.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,6.0,42.0,0
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.25,10.0,0.0,16.6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,0.0,0.0,10.0,16.883,108.5,622.5,0
0.0,0.0,0.0,10.0,10.95,0.0,0.0,0.0,0.0,0.0,10.0,0.64,0.0,0.0,0.0,10.25,10.0,0.0,1.29,10.0,1.29,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275,10.0,0.0,0.0,0.0,10.47,0.0,10.7875,10.13,0.0,2.755,66.0,135.0,1
0.0,0.0,0.0,10.0,10.95,0.0,10.0,10.0,0.0,10.4,0.0,0.53,0.53,0.0,0.0,10.25,0.0,0.0,16.6,0.0,1.06,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.53,10.0,0.0,0.0,0.0,0.188,0.0,10.7875,10.13,0.0,1.142,108.5,40.0,0
0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,16.6,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.275,0.0,10.0,0.0,0.0,0.392,0.0,10.7875,0.0,0.0,16.883,12.0,74.0,1
0.38,0.0,11.05,0.0,0.12,10.0,10.0,0.0,0.0,0.0,0.0,0.25,0.0,10.0,10.0,10.25,0.25,0.12,16.6,0.0,0.38,10.0,10.0,0.0,10.0,0.38,0.25,0.25,10.0,0.25,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.082,0.0,10.7875,10.13,0.0,16.883,11.0,267.0,0
0.0,0.0,11.05,0.0,0.0,0.0,10.0,0.0,0.0,10.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.275,10.0,0.0,0.0,0.0,0.215,0.0,0.215,10.13,0.0,16.883,25.0,622.5,1
0.0,10.0,0.0,0.0,10.95,10.0,10.0,0.0,0.0,0.35,0.0,12.0,0.35,0.0,0.0,10.25,0.0,0.0,0.71,0.0,1.07,0.0,10.0,0.0,10.0,0.35,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.275,0.0,0.0,0.0,0.0,0.244,0.061,0.244,10.13,0.0,1.974,22.0,622.5,0
0.43,0.0,0.0,0.0,10.95,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.25,0.0,0.0,4.34,0.0,0.86,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.374,0.0,10.7875,0.124,0.0,16.883,108.5,622.5,0
0.0,0.0,0.74,0.0,10.95,10.0,10.0,0.0,0.0,0.74,0.0,0.37,0.0,10.0,0.0,10.25,0.0,0.0,1.85,0.0,13.175,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.264,0.0,10.7875,10.13,0.0,16.883,12.0,172.0,1
0.16,0.0,0.32,0.0,10.95,10.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,10.0,10.0,10.25,10.0,2.45,1.79,0.0,1.14,0.0,0.0,0.32,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.027,0.0,10.7875,0.027,0.0,1.25,12.0,165.0,1
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,10.0,10.0,0.87,10.0,1.75,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.87,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.275,10.0,0.0,0.0,0.0,0.749,0.0,10.7875,0.0,0.0,2.454,11.0,622.5,0
10.0,0.0,0.43,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,10.0,0.0,16.6,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.47,0.159,0.079,0.0,0.0,16.883,19.0,300.0,0
0.0,0.0,0.57,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.25,0.0,10.0,0.28,10.0,0.0,0.0,10.0,10.0,10.0,0.28,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.275,10.0,0.0,0.28,0.0,0.043,0.0,0.0,10.13,0.0,1.651,8.0,109.0,0
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.39,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.25,0.0,0.0,16.6,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.39,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275,0.0,0.0,0.0,0.0,0.049,0.0,10.7875,10.13,0.0,2.0,38.0,124.0,0
10.0,0.0,0.0,10.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.25,0.0,0.0,16.6,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.275,0.0,0.0,0.0,0.0,0.0,0.0,0.213,10.13,0.0,1.75,6.0,622.5,0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,10.0,0.0,0.0,0.0,16.6,0.0,2.11,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.275,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,95.0,622.5,1
0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,10.0,0.0,10.25,0.0,10.0,1.65,10.0,1.65,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.55,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.104,10.0,10.7875,0.052,0.0,6.894,97.0,393.0,0
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,10.25,10.0,0.0,16.6,10.0,1.69,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275,0.0,0.0,0.0,0.0,10.47,0.0,10.7875,10.13,0.0,1.461,4.0,622.5,0
0.0,0.0,0.0,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,10.0,0.0,16.6,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.275,10.0,0.0,0.0,0.0,0.543,0.0,10.7875,10.13,0.0,1.0,1.0,10.0,0
0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.6,0.0,13.175,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.275,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,2.125,6.0,17.0,0
0.0,0.0,11.05,0.0,10.95,0.38,10.0,0.38,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.25,10.0,0.0,16.6,0.0,13.175,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275,10.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,2.08,12.0,622.5,1
0.09,0.09,1.14,0.0,10.95,0.0,10.0,10.0,0.0,0.19,0.38,12.0,0.0,0.0,0.0,10.25,10.0,0.0,1.52,0.0,13.175,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.38,0.0,0.0,10.0,10.0,0.0,0.044,0.059,0.0,10.7875,0.0,0.0,3.28,31.0,622.5,1
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,10.0,0.0,10.25,10.0,0.0,1.36,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7875,10.13,0.0,16.883,108.5,622.5,1
0.0,0.0,11.05,0.0,10.95,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.25,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.4,0.0,10.7875,10.13,0.0,3.36,13.0,84.0,0
0.5,10.0,0.34,0.0,0.15,0.03,0.0,0.19,0.57,0.65,0.3,0.73,0.65,10.0,0.03,10.25,10.0,0.0,3.08,0.0,1.34,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.275,10.0,0.0,0.0,0.011,0.077,0.0,10.7875,10.13,0.125,7.202,108.5,622.5,1
0.0,0.0,0.36,10.0,10.95,0.0,10.0,0.0,0.0,0.0,10.0,0.36,0.18,0.0,0.0,0.36,0.0,0.0,1.28,0.0,0.36,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.18,10.0,10.275,0.0,0.0,0.0,0.027,0.0,0.0,0.055,10.13,0.0,16.883,51.0,270.0,0
0.0,0.0,0.14,10.0,0.28,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.25,0.0,0.0,2.89,10.0,2.02,10.0,0.14,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.28,10.0,0.0,0.0,0.0,0.053,0.0,10.7875,0.08,10.0,16.883,108.5,622.5,1
0.0,0.0,0.0,0.0,10.95,10.0,10.0,0.44,0.0,0.88,0.0,0.0,0.0,0.0,0.0,10.25,10.0,0.0,0.88,10.0,1.32,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.275,10.0,0.0,0.0,10.0,10.47,0.0,0.064,10.13,0.0,16.883,23.0,113.0,1
0.0,0.04,0.23,10.0,10.95,0.0,10.0,10.0,0.04,0.04,0.04,0.74,0.0,0.0,0.0,0.13,0.04,0.04,0.93,0.0,0.65,10.0,10.0,0.0,10.0,0.32,10.0,0.23,0.0,0.18,10.0,0.0,0.0,0.0,0.23,0.0,10.0,0.0,0.04,0.04,10.0,10.0,0.0,0.13,0.0,0.0,10.0,0.04,0.027,0.184,0.0,10.7875,10.13,0.0,16.883,20.0,622.5,0
10.0,10.0,0.0,0.0,0.0,0.05,10.0,10.0,0.0,0.0,0.11,12.0,0.05,10.0,0.0,0.0,10.0,0.0,16.6,0.0,0.0,10.0,0.05,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.05,0.0,0.0,0.23,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.47,0.0,0.0,0.053,0.0,16.883,32.0,622.5,1
10.0,0.33,0.0,10.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,10.0,0.0,0.0,0.33,0.0,10.0,0.0,0.0,0.0,0.0,0.33,0.33,10.0,0.67,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.275,0.0,0.0,0.33,0.0,0.088,0.0,0.0,0.0,0.0,16.883,15.0,116.0,0
